latitude;longitude;elevacao;diff_elev;distancias;soma_elev;soma_dist;km_group;desnivel_positivo;desnivel_negativo
-22.386638;-44.921755;1452;-0.6;1.15;525.4857143;28235.71;29;0;-0.6
-22.386637;-44.921761;1451.8;-0.2;0.63;525.2857143;28236.34;29;0;-0.2
-22.386628;-44.921779;1451.6;-0.2;2.1;525.0857143;28238.44;29;0;-0.2
-22.386619;-44.921783;1451;-0.6;1.08;524.4857143;28239.52;29;0;-0.6
-22.386594;-44.921792;1449.8;-1.2;2.93;523.2857143;28242.45;29;0;-1.2
-22.386588;-44.921798;1449.2;-0.6;0.91;522.6857143;28243.36;29;0;-0.6
-22.386584;-44.921803;1448.8;-0.4;0.68;522.2857143;28244.04;29;0;-0.4
-22.38657;-44.921822;1447.6;-1.2;2.5;521.0857143;28246.54;29;0;-1.2
-22.386564;-44.921834;1447.2;-0.4;1.4;520.6857143;28247.94;29;0;-0.4
-22.386554;-44.921845;1446.8;-0.4;1.59;520.2857143;28249.53;29;0;-0.4
-22.386552;-44.92185;1446.4;-0.4;0.56;519.8857143;28250.09;29;0;-0.4
-22.38654;-44.921861;1445.4;-1;1.75;518.8857143;28251.84;29;0;-1
-22.386529;-44.921872;1444.6;-0.8;1.67;518.0857143;28253.51;29;0;-0.8
-22.386518;-44.921881;1444.4;-0.2;1.53;517.8857143;28255.04;29;0;-0.2
-22.386502;-44.921901;1443.2;-1.2;2.72;516.6857143;28257.76;29;0;-1.2
-22.386478;-44.921921;1442.2;-1;3.37;515.6857143;28261.13;29;0;-1
-22.386471;-44.921926;1442.2;0;0.93;515.6857143;28262.06;29;0;0
-22.38644;-44.921947;1441;-1.2;4.07;514.4857143;28266.13;29;0;-1.2
-22.386402;-44.921969;1440;-1;4.79;513.4857143;28270.92;29;0;-1
-22.386373;-44.921982;1439.2;-0.8;3.49;512.6857143;28274.41;29;0;-0.8
-22.386356;-44.921988;1438.8;-0.4;1.99;512.2857143;28276.4;29;0;-0.4
-22.386343;-44.92199;1438.4;-0.4;1.46;511.8857143;28277.86;29;0;-0.4
-22.386328;-44.921993;1438;-0.4;1.7;511.4857143;28279.56;29;0;-0.4
-22.386323;-44.921996;1437.8;-0.2;0.64;511.2857143;28280.2;29;0;-0.2
-22.386317;-44.921998;1437.8;0;0.7;511.2857143;28280.9;29;0;0
-22.386297;-44.922;1436.8;-1;2.23;510.2857143;28283.13;29;0;-1
-22.386291;-44.922;1436.6;-0.2;0.67;510.0857143;28283.8;29;0;-0.2
-22.386268;-44.922018;1435.2;-1.4;3.16;508.6857143;28286.96;29;0;-1.4
-22.386263;-44.922023;1435;-0.2;0.76;508.4857143;28287.72;29;0;-0.2
-22.386247;-44.922033;1434.2;-0.8;2.05;507.6857143;28289.77;29;0;-0.8
-22.386218;-44.92206;1433.2;-1;4.25;506.6857143;28294.02;29;0;-1
-22.386189;-44.922085;1432;-1.2;4.12;505.4857143;28298.14;29;0;-1.2
-22.386183;-44.922088;1431.8;-0.2;0.74;505.2857143;28298.88;29;0;-0.2
-22.386155;-44.922102;1431.2;-0.6;3.43;504.6857143;28302.31;29;0;-0.6
-22.386126;-44.922113;1431.2;0;3.42;504.6857143;28305.73;29;0;0
-22.386113;-44.92212;1431;-0.2;1.61;504.4857143;28307.34;29;0;-0.2
-22.386093;-44.922136;1431;0;2.77;504.4857143;28310.11;29;0;0
-22.386085;-44.922148;1430.6;-0.4;1.52;504.0857143;28311.63;29;0;-0.4
-22.386081;-44.922147;1430.4;-0.2;0.46;503.8857143;28312.09;29;0;-0.2
-22.386075;-44.922166;1430.4;0;2.06;503.8857143;28314.15;29;0;0
-22.386062;-44.922183;1430.4;0;2.27;503.8857143;28316.42;29;0;0
-22.386062;-44.922177;1430.4;0;0.62;503.8857143;28317.04;29;0;0
-22.386096;-44.922145;1430;-0.4;5.01;503.4857143;28322.05;29;0;-0.4
-22.386102;-44.922138;1430;0;0.98;503.4857143;28323.03;29;0;0
-22.386124;-44.922147;1429.8;-0.2;2.62;503.2857143;28325.65;29;0;-0.2
-22.386131;-44.922174;1429.4;-0.4;2.88;502.8857143;28328.53;29;0;-0.4
-22.386134;-44.922185;1429.2;-0.2;1.18;502.6857143;28329.71;29;0;-0.2
-22.386132;-44.922186;1429.2;0;0.25;502.6857143;28329.96;29;0;0
-22.386121;-44.922182;1429;-0.2;1.29;502.4857143;28331.25;29;0;-0.2
-22.38611;-44.922181;1429;0;1.23;502.4857143;28332.48;29;0;0
-22.386083;-44.922181;1428.8;-0.2;3;502.2857143;28335.48;29;0;-0.2
-22.386068;-44.922176;1429;0.2;1.75;502.4857143;28337.23;29;0.2;0
-22.386043;-44.922184;1429.6;0.6;2.9;503.0857143;28340.13;29;0.6;0
-22.386034;-44.922186;1429.8;0.2;1.02;503.2857143;28341.15;29;0.2;0
-22.386015;-44.922184;1430;0.2;2.12;503.4857143;28343.27;29;0.2;0
-22.385988;-44.922178;1430.2;0.2;3.06;503.6857143;28346.33;29;0.2;0
-22.385928;-44.922171;1430.2;0;6.71;503.6857143;28353.04;29;0;0
-22.385907;-44.922179;1429.6;-0.6;2.48;503.0857143;28355.52;29;0;-0.6
-22.385903;-44.92218;1429.6;0;0.46;503.0857143;28355.98;29;0;0
-22.385894;-44.922184;1428.8;-0.8;1.08;502.2857143;28357.06;29;0;-0.8
-22.385867;-44.922195;1427.8;-1;3.21;501.2857143;28360.27;29;0;-1
-22.385861;-44.922196;1427.8;0;0.68;501.2857143;28360.95;29;0;0
-22.385831;-44.922202;1426.8;-1;3.39;500.2857143;28364.34;29;0;-1
-22.385805;-44.922209;1425.8;-1;2.98;499.2857143;28367.32;29;0;-1
-22.38579;-44.922218;1424.6;-1.2;1.91;498.0857143;28369.23;29;0;-1.2
-22.385771;-44.922241;1423.6;-1;3.17;497.0857143;28372.4;29;0;-1
-22.385767;-44.922252;1423;-0.6;1.22;496.4857143;28373.62;29;0;-0.6
-22.385759;-44.922263;1422.4;-0.6;1.44;495.8857143;28375.06;29;0;-0.6
-22.385738;-44.92228;1421.8;-0.6;2.92;495.2857143;28377.98;29;0;-0.6
-22.385722;-44.922292;1421.2;-0.6;2.17;494.6857143;28380.15;29;0;-0.6
-22.385703;-44.922318;1420.2;-1;3.41;493.6857143;28383.56;29;0;-1
-22.385696;-44.922324;1419.8;-0.4;0.99;493.2857143;28384.55;29;0;-0.4
-22.385668;-44.92235;1419;-0.8;4.1;492.4857143;28388.65;29;0;-0.8
-22.385635;-44.922389;1417.8;-1.2;5.44;491.2857143;28394.09;29;0;-1.2
-22.385618;-44.922415;1416.6;-1.2;3.27;490.0857143;28397.36;29;0;-1.2
-22.385592;-44.922434;1415.6;-1;3.49;489.0857143;28400.85;29;0;-1
-22.385592;-44.92244;1415.4;-0.2;0.62;488.8857143;28401.47;29;0;-0.2
-22.38558;-44.922461;1414.6;-0.8;2.54;488.0857143;28404.01;29;0;-0.8
-22.385575;-44.922466;1414.4;-0.2;0.76;487.8857143;28404.77;29;0;-0.2
-22.385559;-44.922484;1413.2;-1.2;2.57;486.6857143;28407.34;29;0;-1.2
-22.385555;-44.92249;1413;-0.2;0.76;486.4857143;28408.1;29;0;-0.2
-22.385538;-44.922516;1412;-1;3.27;485.4857143;28411.37;29;0;-1
-22.385531;-44.922529;1411;-1;1.55;484.4857143;28412.92;29;0;-1
-22.385507;-44.922569;1409.8;-1.2;4.9;483.2857143;28417.82;29;0;-1.2
-22.385502;-44.922578;1409.6;-0.2;1.08;483.0857143;28418.9;29;0;-0.2
-22.385488;-44.9226;1408.6;-1;2.75;482.0857143;28421.65;29;0;-1
-22.385476;-44.922616;1407.4;-1.2;2.12;480.8857143;28423.77;29;0;-1.2
-22.385475;-44.922619;1407.4;0;0.33;480.8857143;28424.1;29;0;0
-22.385463;-44.922649;1406.6;-0.8;3.36;480.0857143;28427.46;29;0;-0.8
-22.385458;-44.922653;1406.4;-0.2;0.69;479.8857143;28428.15;29;0;-0.2
-22.385435;-44.922681;1405.2;-1.2;3.85;478.6857143;28432;29;0;-1.2
-22.385429;-44.922686;1405.2;0;0.84;478.6857143;28432.84;29;0;0
-22.385408;-44.922707;1404.2;-1;3.18;477.6857143;28436.02;29;0;-1
-22.385387;-44.922728;1403;-1.2;3.18;476.4857143;28439.2;29;0;-1.2
-22.385363;-44.92274;1402.2;-0.8;2.94;475.6857143;28442.14;29;0;-0.8
-22.385354;-44.922758;1401.8;-0.4;2.1;475.2857143;28444.24;29;0;-0.4
-22.385336;-44.922792;1400.8;-1;4.03;474.2857143;28448.27;29;0;-1
-22.385333;-44.922818;1400.2;-0.6;2.69;473.6857143;28450.96;29;0;-0.6
-22.385325;-44.922838;1399.6;-0.6;2.24;473.0857143;28453.2;29;0;-0.6
-22.385319;-44.922856;1398.6;-1;1.97;472.0857143;28455.17;29;0;-1
-22.385316;-44.922863;1398.4;-0.2;0.79;471.8857143;28455.96;29;0;-0.2
-22.385311;-44.922877;1397.8;-0.6;1.54;471.2857143;28457.5;29;0;-0.6
-22.385305;-44.922892;1397.2;-0.6;1.68;470.6857143;28459.18;29;0;-0.6
-22.385301;-44.9229;1397;-0.2;0.94;470.4857143;28460.12;29;0;-0.2
-22.38528;-44.922917;1396.2;-0.8;2.92;469.6857143;28463.04;29;0;-0.8
-22.385261;-44.922936;1395.8;-0.4;2.88;469.2857143;28465.92;29;0;-0.4
-22.385259;-44.922944;1395.2;-0.6;0.85;468.6857143;28466.77;29;0;-0.6
-22.385257;-44.922945;1395;-0.2;0.25;468.4857143;28467.02;29;0;-0.2
-22.385247;-44.922967;1394.2;-0.8;2.52;467.6857143;28469.54;29;0;-0.8
-22.38524;-44.92298;1393.8;-0.4;1.55;467.2857143;28471.09;29;0;-0.4
-22.385222;-44.923004;1393.2;-0.6;3.18;466.6857143;28474.27;29;0;-0.6
-22.385197;-44.923032;1392.2;-1;4;465.6857143;28478.27;29;0;-1
-22.385191;-44.923039;1392;-0.2;0.98;465.4857143;28479.25;29;0;-0.2
-22.385164;-44.923049;1391.2;-0.8;3.17;464.6857143;28482.42;29;0;-0.8
-22.385155;-44.923049;1391;-0.2;1;464.4857143;28483.42;29;0;-0.2
-22.385123;-44.923046;1389.8;-1.2;3.57;463.2857143;28486.99;29;0;-1.2
-22.385087;-44.92305;1389.2;-0.6;4.02;462.6857143;28491.01;29;0;-0.6
-22.385073;-44.923058;1388.8;-0.4;1.76;462.2857143;28492.77;29;0;-0.4
-22.385037;-44.923076;1388;-0.8;4.41;461.4857143;28497.18;29;0;-0.8
-22.385019;-44.923082;1387.6;-0.4;2.09;461.0857143;28499.27;29;0;-0.4
-22.384997;-44.923091;1386.6;-1;2.62;460.0857143;28501.89;29;0;-1
-22.384986;-44.923096;1386;-0.6;1.33;459.4857143;28503.22;29;0;-0.6
-22.384973;-44.923106;1385.4;-0.6;1.77;458.8857143;28504.99;29;0;-0.6
-22.384962;-44.923112;1384.8;-0.6;1.37;458.2857143;28506.36;29;0;-0.6
-22.384959;-44.923113;1384.8;0;0.35;458.2857143;28506.71;29;0;0
-22.384957;-44.923122;1384.4;-0.4;0.95;457.8857143;28507.66;29;0;-0.4
-22.384957;-44.923128;1384;-0.4;0.62;457.4857143;28508.28;29;0;-0.4
-22.38494;-44.923135;1383.4;-0.6;2.02;456.8857143;28510.3;29;0;-0.6
-22.384938;-44.923132;1383.4;0;0.38;456.8857143;28510.68;29;0;0
-22.384908;-44.923116;1383;-0.4;3.72;456.4857143;28514.4;29;0;-0.4
-22.384885;-44.923105;1382.2;-0.8;2.8;455.6857143;28517.2;29;0;-0.8
-22.384882;-44.923105;1382.2;0;0.33;455.6857143;28517.53;29;0;0
-22.384858;-44.923112;1381;-1.2;2.76;454.4857143;28520.29;29;0;-1.2
-22.384825;-44.923113;1379.8;-1.2;3.67;453.2857143;28523.96;29;0;-1.2
-22.38479;-44.923115;1379;-0.8;3.9;452.4857143;28527.86;29;0;-0.8
-22.384785;-44.923116;1378.8;-0.2;0.57;452.2857143;28528.43;29;0;-0.2
-22.38476;-44.923126;1378;-0.8;2.96;451.4857143;28531.39;29;0;-0.8
-22.384751;-44.923137;1377.6;-0.4;1.51;451.0857143;28532.9;29;0;-0.4
-22.384742;-44.923154;1377.2;-0.4;2.01;450.6857143;28534.91;29;0;-0.4
-22.384713;-44.92317;1376.6;-0.6;3.62;450.0857143;28538.53;29;0;-0.6
-22.384701;-44.92318;1375.8;-0.8;1.68;449.2857143;28540.21;29;0;-0.8
-22.384697;-44.923183;1375.6;-0.2;0.54;449.0857143;28540.75;29;0;-0.2
-22.384691;-44.923191;1375.4;-0.2;1.06;448.8857143;28541.81;29;0;-0.2
-22.384663;-44.923207;1374.4;-1;3.52;447.8857143;28545.33;29;0;-1
-22.384654;-44.923209;1374;-0.4;1.02;447.4857143;28546.35;29;0;-0.4
-22.384649;-44.923213;1373.8;-0.2;0.69;447.2857143;28547.04;29;0;-0.2
-22.384636;-44.923221;1373.4;-0.4;1.66;446.8857143;28548.7;29;0;-0.4
-22.384628;-44.923221;1373;-0.4;0.89;446.4857143;28549.59;29;0;-0.4
-22.384605;-44.923227;1372.6;-0.4;2.63;446.0857143;28552.22;29;0;-0.4
-22.384599;-44.923232;1372.2;-0.4;0.84;445.6857143;28553.06;29;0;-0.4
-22.384596;-44.92325;1371.4;-0.8;1.88;444.8857143;28554.94;29;0;-0.8
-22.384594;-44.923252;1371.4;0;0.3;444.8857143;28555.24;29;0;0
-22.384593;-44.923256;1371.2;-0.2;0.43;444.6857143;28555.67;29;0;-0.2
-22.384594;-44.923268;1370.8;-0.4;1.24;444.2857143;28556.91;29;0;-0.4
-22.38459;-44.92329;1370.2;-0.6;2.31;443.6857143;28559.22;29;0;-0.6
-22.384588;-44.923297;1369.8;-0.4;0.75;443.2857143;28559.97;29;0;-0.4
-22.384562;-44.923318;1368.8;-1;3.61;442.2857143;28563.58;29;0;-1
-22.384536;-44.923313;1368.2;-0.6;2.94;441.6857143;28566.52;29;0;-0.6
-22.384529;-44.92331;1367.6;-0.6;0.84;441.0857143;28567.36;29;0;-0.6
-22.384527;-44.923306;1367.2;-0.4;0.47;440.6857143;28567.83;29;0;-0.4
-22.384513;-44.92331;1366.4;-0.8;1.61;439.8857143;28569.44;29;0;-0.8
-22.384498;-44.92332;1365.8;-0.6;1.96;439.2857143;28571.4;29;0;-0.6
-22.384484;-44.923326;1365.4;-0.4;1.67;438.8857143;28573.07;29;0;-0.4
-22.384454;-44.923339;1364.2;-1.2;3.59;437.6857143;28576.66;29;0;-1.2
-22.384437;-44.923366;1363.2;-1;3.36;436.6857143;28580.02;29;0;-1
-22.38442;-44.923374;1362.2;-1;2.06;435.6857143;28582.08;29;0;-1
-22.384416;-44.923373;1362.2;0;0.46;435.6857143;28582.54;29;0;0
-22.384368;-44.923384;1361.2;-1;5.46;434.6857143;28588;29;0;-1
-22.384361;-44.92339;1361.2;0;0.99;434.6857143;28588.99;29;0;0
-22.384329;-44.923434;1360;-1.2;5.76;433.4857143;28594.75;29;0;-1.2
-22.38431;-44.923465;1358.8;-1.2;3.82;432.2857143;28598.57;29;0;-1.2
-22.384301;-44.92347;1358.6;-0.2;1.13;432.0857143;28599.7;29;0;-0.2
-22.384268;-44.92348;1358;-0.6;3.81;431.4857143;28603.51;29;0;-0.6
-22.38426;-44.923488;1357.8;-0.2;1.21;431.2857143;28604.72;29;0;-0.2
-22.384255;-44.923495;1357.8;0;0.91;431.2857143;28605.63;29;0;0
-22.384246;-44.923525;1356.6;-1.2;3.24;430.0857143;28608.87;29;0;-1.2
-22.384222;-44.923567;1355.6;-1;5.08;429.0857143;28613.95;29;0;-1
-22.384218;-44.923576;1355.2;-0.4;1.03;428.6857143;28614.98;29;0;-0.4
-22.38421;-44.923592;1354.6;-0.6;1.87;428.0857143;28616.85;29;0;-0.6
-22.384177;-44.923651;1353.4;-1.2;7.09;426.8857143;28623.94;29;0;-1.2
-22.384152;-44.923684;1352.2;-1.2;4.39;425.6857143;28628.33;29;0;-1.2
-22.384127;-44.923702;1352;-0.2;3.34;425.4857143;28631.67;29;0;-0.2
-22.384127;-44.923708;1352;0;0.62;425.4857143;28632.29;29;0;0
-22.384088;-44.923731;1351.2;-0.8;4.94;424.6857143;28637.23;29;0;-0.8
-22.384071;-44.923756;1350;-1.2;3.19;423.4857143;28640.42;29;0;-1.2
-22.384057;-44.923795;1348.8;-1.2;4.3;422.2857143;28644.72;29;0;-1.2
-22.384057;-44.923806;1348.6;-0.2;1.13;422.0857143;28645.85;29;0;-0.2
-22.384045;-44.923865;1348;-0.6;6.21;421.4857143;28652.06;29;0;-0.6
-22.384039;-44.923887;1347.8;-0.2;2.36;421.2857143;28654.42;29;0;-0.2
-22.38403;-44.923937;1347.2;-0.6;5.24;420.6857143;28659.66;29;0;-0.6
-22.384031;-44.923958;1346.8;-0.4;2.16;420.2857143;28661.82;29;0;-0.4
-22.384031;-44.923963;1346.6;-0.2;0.51;420.0857143;28662.33;29;0;-0.2
-22.384029;-44.92399;1345.4;-1.2;2.78;418.8857143;28665.11;29;0;-1.2
-22.384023;-44.924026;1344.4;-1;3.76;417.8857143;28668.87;29;0;-1
-22.384022;-44.924033;1344.2;-0.2;0.73;417.6857143;28669.6;29;0;-0.2
-22.383991;-44.924056;1343.2;-1;4.18;416.6857143;28673.78;29;0;-1
-22.383979;-44.924053;1342.6;-0.6;1.37;416.0857143;28675.15;29;0;-0.6
-22.38397;-44.924049;1342.2;-0.4;1.08;415.6857143;28676.23;29;0;-0.4
-22.383954;-44.924071;1341.2;-1;2.88;414.6857143;28679.11;29;0;-1
-22.383955;-44.92408;1341;-0.2;0.93;414.4857143;28680.04;29;0;-0.2
-22.383964;-44.924123;1340.2;-0.8;4.53;413.6857143;28684.57;29;0;-0.8
-22.383956;-44.924147;1339.2;-1;2.62;412.6857143;28687.19;29;0;-1
-22.383953;-44.924156;1339;-0.2;0.98;412.4857143;28688.17;29;0;-0.2
-22.383948;-44.924186;1338;-1;3.13;411.4857143;28691.3;29;0;-1
-22.383932;-44.924215;1337;-1;3.47;410.4857143;28694.77;29;0;-1
-22.383926;-44.924222;1336.6;-0.4;0.98;410.0857143;28695.75;29;0;-0.4
-22.383912;-44.924239;1336;-0.6;2.34;409.4857143;28698.09;29;0;-0.6
-22.383902;-44.92426;1335.4;-0.6;2.43;408.8857143;28700.52;29;0;-0.6
-22.383878;-44.924284;1335;-0.4;3.63;408.4857143;28704.15;29;0;-0.4
-22.383874;-44.924288;1334.8;-0.2;0.61;408.2857143;28704.76;29;0;-0.2
-22.383868;-44.924303;1334.2;-0.6;1.68;407.6857143;28706.44;29;0;-0.6
-22.383867;-44.924326;1333.8;-0.4;2.37;407.2857143;28708.81;29;0;-0.4
-22.383865;-44.924344;1333.4;-0.4;1.86;406.8857143;28710.67;29;0;-0.4
-22.383858;-44.924367;1332.6;-0.8;2.49;406.0857143;28713.16;29;0;-0.8
-22.383844;-44.924377;1332.2;-0.4;1.87;405.6857143;28715.03;29;0;-0.4
-22.383833;-44.924392;1331.6;-0.6;1.97;405.0857143;28717;29;0;-0.6
-22.383827;-44.924418;1330.8;-0.8;2.76;404.2857143;28719.76;29;0;-0.8
-22.383826;-44.924426;1330.4;-0.4;0.83;403.8857143;28720.59;29;0;-0.4
-22.383815;-44.924473;1329.2;-1.2;4.98;402.6857143;28725.57;29;0;-1.2
-22.383815;-44.924495;1328.4;-0.8;2.26;401.8857143;28727.83;29;0;-0.8
-22.383815;-44.924496;1328.2;-0.2;0.1;401.6857143;28727.93;29;0;-0.2
-22.383813;-44.924509;1327.8;-0.4;1.35;401.2857143;28729.28;29;0;-0.4
-22.383802;-44.924539;1327;-0.8;3.32;400.4857143;28732.6;29;0;-0.8
-22.383801;-44.924547;1326.8;-0.2;0.83;400.2857143;28733.43;29;0;-0.2
-22.383769;-44.924575;1325.8;-1;4.58;399.2857143;28738.01;29;0;-1
-22.383758;-44.924591;1325.2;-0.6;2.05;398.6857143;28740.06;29;0;-0.6
-22.383744;-44.924601;1324.6;-0.6;1.87;398.0857143;28741.93;29;0;-0.6
-22.383731;-44.924642;1323.6;-1;4.46;397.0857143;28746.39;29;0;-1
-22.383719;-44.924676;1322.4;-1.2;3.74;395.8857143;28750.13;29;0;-1.2
-22.383705;-44.924706;1321.4;-1;3.46;394.8857143;28753.59;29;0;-1
-22.383704;-44.924711;1321;-0.4;0.53;394.4857143;28754.12;29;0;-0.4
-22.383697;-44.924743;1320.4;-0.6;3.38;393.8857143;28757.5;29;0;-0.6
-22.383684;-44.924757;1319.8;-0.6;2.04;393.2857143;28759.54;29;0;-0.6
-22.383666;-44.924772;1319;-0.8;2.53;392.4857143;28762.07;29;0;-0.8
-22.383644;-44.924802;1318;-1;3.94;391.4857143;28766.01;29;0;-1
-22.383643;-44.924811;1317.6;-0.4;0.93;391.0857143;28766.94;29;0;-0.4
-22.383635;-44.924837;1316.8;-0.8;2.82;390.2857143;28769.76;29;0;-0.8
-22.383621;-44.924852;1315.8;-1;2.19;389.2857143;28771.95;29;0;-1
-22.383612;-44.924868;1315.2;-0.6;1.93;388.6857143;28773.88;29;0;-0.6
-22.383603;-44.924885;1314.6;-0.6;2.01;388.0857143;28775.89;29;0;-0.6
-22.383584;-44.92491;1313.8;-0.8;3.33;387.2857143;28779.22;29;0;-0.8
-22.383576;-44.924916;1313.6;-0.2;1.08;387.0857143;28780.3;29;0;-0.2
-22.383557;-44.924943;1313;-0.6;3.49;386.4857143;28783.79;29;0;-0.6
-22.383548;-44.924972;1312.4;-0.6;3.15;385.8857143;28786.94;29;0;-0.6
-22.383523;-44.925;1311.4;-1;4;384.8857143;28790.94;29;0;-1
-22.383517;-44.925008;1311.2;-0.2;1.06;384.6857143;28792;29;0;-0.2
-22.383507;-44.925023;1311;-0.2;1.9;384.4857143;28793.9;29;0;-0.2
-22.383498;-44.92504;1310.6;-0.4;2.01;384.0857143;28795.91;29;0;-0.4
-22.383489;-44.925057;1310.2;-0.4;2.01;383.6857143;28797.92;29;0;-0.4
-22.38347;-44.925082;1309.6;-0.6;3.33;383.0857143;28801.25;29;0;-0.6
-22.383464;-44.925095;1309;-0.6;1.49;382.4857143;28802.74;29;0;-0.6
-22.383455;-44.92512;1308;-1;2.76;381.4857143;28805.5;29;0;-1
-22.383419;-44.925182;1307.4;-0.6;7.53;380.8857143;28813.03;29;0;-0.6
-22.383408;-44.925203;1306.8;-0.6;2.48;380.2857143;28815.51;29;0;-0.6
-22.383381;-44.925249;1306;-0.8;5.6;379.4857143;28821.11;29;0;-0.8
-22.383367;-44.925263;1305.8;-0.2;2.12;379.2857143;28823.23;29;0;-0.2
-22.383361;-44.925267;1305.6;-0.2;0.78;379.0857143;28824.01;29;0;-0.2
-22.383336;-44.925276;1304.8;-0.8;2.93;378.2857143;28826.94;29;0;-0.8
-22.383329;-44.925279;1304.6;-0.2;0.84;378.0857143;28827.78;29;0;-0.2
-22.383301;-44.925292;1304;-0.6;3.39;377.4857143;28831.17;29;0;-0.6
-22.383275;-44.925299;1303.6;-0.4;2.98;377.0857143;28834.15;29;0;-0.4
-22.383254;-44.925283;1303.2;-0.4;2.86;376.6857143;28837.01;29;0;-0.4
-22.383199;-44.925301;1302.6;-0.6;6.39;376.0857143;28843.4;29;0;-0.6
-22.383155;-44.925328;1301.6;-1;5.63;375.0857143;28849.03;29;0;-1
-22.383104;-44.925344;1300.4;-1.2;5.9;373.8857143;28854.93;29;0;-1.2
-22.383098;-44.925349;1300.4;0;0.84;373.8857143;28855.77;29;0;0
-22.38308;-44.925364;1300.2;-0.2;2.53;373.6857143;28858.3;29;0;-0.2
-22.383024;-44.925397;1300;-0.2;7.09;373.4857143;28865.39;29;0;-0.2
-22.382984;-44.925414;1299.4;-0.6;4.78;372.8857143;28870.17;29;0;-0.6
-22.382969;-44.925421;1298.8;-0.6;1.82;372.2857143;28871.99;29;0;-0.6
-22.382935;-44.925441;1298.2;-0.6;4.3;371.6857143;28876.29;29;0;-0.6
-22.382906;-44.925462;1298;-0.2;3.88;371.4857143;28880.17;29;0;-0.2
-22.382883;-44.925472;1297.8;-0.2;2.76;371.2857143;28882.93;29;0;-0.2
-22.382854;-44.925482;1297.6;-0.2;3.38;371.0857143;28886.31;29;0;-0.2
-22.382819;-44.925501;1297.4;-0.2;4.35;370.8857143;28890.66;29;0;-0.2
-22.382803;-44.925506;1297.2;-0.2;1.85;370.6857143;28892.51;29;0;-0.2
-22.382784;-44.925524;1297.2;0;2.81;370.6857143;28895.32;29;0;0
-22.382763;-44.925549;1297;-0.2;3.47;370.4857143;28898.79;29;0;-0.2
-22.382759;-44.925554;1296.8;-0.2;0.68;370.2857143;28899.47;29;0;-0.2
-22.382754;-44.925559;1296.6;-0.2;0.76;370.0857143;28900.23;29;0;-0.2
-22.382733;-44.925576;1296;-0.6;2.92;369.4857143;28903.15;29;0;-0.6
-22.382689;-44.925597;1295.6;-0.4;5.35;369.0857143;28908.5;29;0;-0.4
-22.382672;-44.925605;1295.8;0.2;2.06;369.2857143;28910.56;29;0.2;0
-22.382636;-44.92564;1296.4;0.6;5.38;369.8857143;28915.94;29;0.6;0
-22.38263;-44.92565;1296.4;0;1.23;369.8857143;28917.17;29;0;0
-22.382604;-44.925681;1295.8;-0.6;4.3;369.2857143;28921.47;29;0;-0.6
-22.382588;-44.925697;1295.4;-0.4;2.42;368.8857143;28923.89;29;0;-0.4
-22.382509;-44.925729;1295;-0.4;9.38;368.4857143;28933.27;29;0;-0.4
-22.3825;-44.925737;1295;0;1.3;368.4857143;28934.57;29;0;0
-22.382418;-44.925792;1294.2;-0.8;10.73;367.6857143;28945.3;29;0;-0.8
-22.382406;-44.925808;1294;-0.2;2.12;367.4857143;28947.42;29;0;-0.2
-22.382372;-44.925843;1292.8;-1.2;5.22;366.2857143;28952.64;29;0;-1.2
-22.382355;-44.925873;1292.2;-0.6;3.62;365.6857143;28956.26;29;0;-0.6
-22.382352;-44.925891;1291.6;-0.6;1.88;365.0857143;28958.14;29;0;-0.6
-22.382334;-44.925916;1291;-0.6;3.26;364.4857143;28961.4;29;0;-0.6
-22.382305;-44.925947;1290.6;-0.4;4.53;364.0857143;28965.93;29;0;-0.4
-22.382236;-44.926016;1289.4;-1.2;10.45;362.8857143;28976.38;29;0;-1.2
-22.382214;-44.926036;1288.6;-0.8;3.2;362.0857143;28979.58;29;0;-0.8
-22.382206;-44.926046;1288.4;-0.2;1.36;361.8857143;28980.94;29;0;-0.2
-22.382155;-44.9261;1287.2;-1.2;7.94;360.6857143;28988.88;30;0;-1.2
-22.382107;-44.926145;1286;-1.2;7.06;359.4857143;28995.94;30;0;-1.2
-22.382089;-44.926164;1285.2;-0.8;2.8;358.6857143;28998.74;30;0;-0.8
-22.38207;-44.926182;1284.8;-0.4;2.81;358.2857143;29001.55;30;0;-0.4
-22.382029;-44.926212;1283.6;-1.2;5.5;357.0857143;29007.05;30;0;-1.2
-22.382018;-44.926219;1283.4;-0.2;1.42;356.8857143;29008.47;30;0;-0.2
-22.381998;-44.926233;1282.6;-0.8;2.65;356.0857143;29011.12;30;0;-0.8
-22.381976;-44.926251;1281.6;-1;3.07;355.0857143;29014.19;30;0;-1
-22.381968;-44.926259;1281.2;-0.4;1.21;354.6857143;29015.4;30;0;-0.4
-22.381941;-44.926282;1280.4;-0.8;3.82;353.8857143;29019.22;30;0;-0.8
-22.381922;-44.926307;1279.4;-1;3.33;352.8857143;29022.55;30;0;-1
-22.381903;-44.926327;1278.2;-1.2;2.95;351.6857143;29025.5;30;0;-1.2
-22.381889;-44.926357;1277.2;-1;3.46;350.6857143;29028.96;30;0;-1
-22.381886;-44.926364;1277;-0.2;0.79;350.4857143;29029.75;30;0;-0.2
-22.38186;-44.926417;1276;-1;6.17;349.4857143;29035.92;30;0;-1
