;latitude;longitude;elevacao;diff_elev;distancias;soma_elev;soma_dist;km_group;desnivel_positivo;desnivel_negativo
56;-22,392843;-44,963792;923,0;0,0;7,92;-3,51428571428562;579,0999999999998;1;0,0;0,0
57;-22,392943;-44,963625;922,8;-0,20000000000004547;20,46;-3,7142857142856656;599,5599999999998;1;0,0;-0,20000000000004547
58;-22,39301;-44,963517;922,6;-0,1999999999999318;13,37;-3,9142857142855974;612,9299999999998;1;0,0;-0,1999999999999318
59;-22,393011;-44,963478;922,8;0,1999999999999318;4,01;-3,7142857142856656;616,9399999999998;1;0,1999999999999318;0,0
60;-22,392954;-44,963422;923,0;0,20000000000004547;8,56;-3,51428571428562;625,4999999999998;1;0,20000000000004547;0,0
61;-22,392939;-44,96341;923,2;0,20000000000004547;2,07;-3,3142857142855746;627,5699999999998;1;0,20000000000004547;0,0
62;-22,39284;-44,963352;923,2;0,0;12,52;-3,3142857142855746;640,0899999999998;1;0,0;0,0
63;-22,392792;-44,963334;923,2;0,0;5,65;-3,3142857142855746;645,7399999999998;1;0,0;0,0
64;-22,392671;-44,963288;923,4;0,1999999999999318;14,26;-3,114285714285643;659,9999999999998;1;0,1999999999999318;0,0
65;-22,392607;-44,963255;923,4;0,0;7,88;-3,114285714285643;667,8799999999998;1;0,0;0,0
66;-22,392454;-44,963181;923,6;0,20000000000004547;18,64;-2,9142857142855974;686,5199999999998;1;0,20000000000004547;0,0
67;-22,392325;-44,963106;923,8;0,1999999999999318;16,29;-2,7142857142856656;702,8099999999997;1;0,1999999999999318;0,0
68;-22,392304;-44,963064;924,8;1,0;4,91;-1,7142857142856656;707,7199999999997;1;1,0;0,0
69;-22,392277;-44,963036;925,2;0,40000000000009095;4,16;-1,3142857142855746;711,8799999999997;1;0,40000000000009095;0,0
70;-22,392251;-44,963009;926,0;0,7999999999999545;4,01;-0,5142857142856201;715,8899999999996;1;0,7999999999999545;0,0
71;-22,392197;-44,962958;926,4;0,39999999999997726;7,97;-0,11428571428564283;723,8599999999997;1;0,39999999999997726;0,0
72;-22,392174;-44,96294;926,6;0,20000000000004547;3,16;0,08571428571440265;727,0199999999996;1;0,20000000000004547;0,0
73;-22,392117;-44,962905;926,6;0,0;7,29;0,08571428571440265;734,3099999999996;1;0,0;0,0
74;-22,392104;-44,9629;926,6;0,0;1,53;0,08571428571440265;735,8399999999996;1;0,0;0,0
75;-22,392032;-44,962854;927,2;0,6000000000000227;9,3;0,6857142857144254;745,1399999999995;1;0,6000000000000227;0,0
76;-22,391993;-44,962824;927,8;0,599999999999909;5,32;1,2857142857143344;750,4599999999996;1;0,599999999999909;0,0
77;-22,391928;-44,962776;928,2;0,40000000000009095;8,75;1,6857142857144254;759,2099999999996;1;0,40000000000009095;0,0
78;-22,391907;-44,962759;928,2;0,0;2,92;1,6857142857144254;762,1299999999995;1;0,0;0,0
79;-22,391844;-44,96271;928,2;0,0;8,63;1,6857142857144254;770,7599999999995;1;0,0;0,0
80;-22,391797;-44,962684;928,2;0,0;5,87;1,6857142857144254;776,6299999999995;1;0,0;0,0
81;-22,391772;-44,962673;928,2;0,0;3,0;1,6857142857144254;779,6299999999995;1;0,0;0,0
82;-22,391644;-44,962627;928,0;-0,20000000000004547;15,0;1,48571428571438;794,6299999999995;1;0,0;-0,20000000000004547
83;-22,391475;-44,962573;928,0;0,0;19,59;1,48571428571438;814,2199999999996;1;0,0;0,0
84;-22,391277;-44,962516;927,2;-0,7999999999999545;22,78;0,6857142857144254;836,9999999999995;1;0,0;-0,7999999999999545
85;-22,391253;-44,962509;927,2;0,0;2,76;0,6857142857144254;839,7599999999995;1;0,0;0,0
